RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,30/09/2020
683,2606,Perry County,County,TN,TN,,47,135,93972
1431,2607,Thomas County,County,KS,KS,,20,193,118893
226,2608,Lake County,County,OR,OR,,41,37,100559
84,2609,Lee County,County,KY,KY,,21,129,62305
144,2610,Dade County,County,MO,MO,,29,57,88578
1505,2611,Yoakum County,County,TX,TX,,48,501,128892
2856,2612,Trousdale County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,169,142001
131,2613,Clay County,County,TN,TN,,47,27,98346
1840,2614,Kingman County,County,KS,KS,Wichita,20,95,93427
2048,2615,Swisher County,County,TX,TX,,48,437,57175
1928,2617,Merrick County,County,NE,NE,Grand Island,31,121,129769
228,2618,Lake County,County,TN,TN,,47,95,58431
2183,2619,Chariton County,County,MO,MO,,29,41,109395
532,2620,Grant County,County,KS,KS,,20,67,106006
689,2622,Power County,County,ID,ID,,16,77,195643
3160,2623,East Carroll Parish,County,LA,LA,,22,35,47275
2491,2625,Randolph County,County,GA,GA,,13,243,58480
1015,2626,Forest County,County,PA,PA,,42,53,73722
2823,2627,Pendleton County,County,WV,WV,,54,71,94711
1906,2628,Madison County,County,MT,MT,,30,57,394966
349,2629,Adair County,County,IA,IA,,19,1,109572
2809,2630,Mountrail County,County,ND,ND,,38,61,191697
2768,2631,Lafayette County,County,AR,AR,,5,73,54324
1579,2632,Calhoun County,County,WV,WV,,54,13,62158
2828,2633,Pleasants County,County,WV,WV,,54,73,103883
813,2634,Worth County,County,IA,IA,Mason City,19,195,109110
2859,2635,Van Buren County,County,IA,IA,,19,177,98848
511,2636,Ferry County,County,WA,WA,,53,19,194102
2747,2637,Jefferson County,County,NE,NE,,31,95,75177
2531,2638,Schuyler County,County,IL,IL,,17,169,80910
624,2639,Major County,County,OK,OK,,40,93,89075
766,2641,Union County,County,IN,IN,Cincinnati,18,161,129087
673,2642,Pepin County,County,WI,WI,,55,91,140589
540,2643,Grant County,County,OR,OR,,41,23,150586
1714,2644,Fremont County,County,IA,IA,,19,71,105068
1086,2645,Harney County,County,OR,OR,,41,25,112390
2087,2646,Wheeler County,County,GA,GA,,13,309,80033
1967,2647,Pembina County,County,ND,ND,,38,67,79229
1996,2648,Refugio County,County,TX,TX,,48,391,100445
3183,2649,Rappahannock County,County,VA,VA,Washington-Arlington-Alexandria,51,157,405225
1455,2650,Valley County,County,MT,MT,,30,105,180012
3022,2651,San Miguel County,County,CO,CO,,8,113,800100
2940,2654,Hutchinson County,County,SD,SD,,46,67,83020
2717,2655,Henderson County,County,IL,IL,Burlington,17,71,66052
2999,2656,Pocahontas County,County,IA,IA,,19,151,71179
218,2656,Lake County,County,CO,CO,,8,65,242696
1321,2658,Pierce County,County,NE,NE,Norfolk,31,139,151202
2604,2659,Woodruff County,County,AR,AR,,5,147,42549
3212,2660,Lac Qui Parle County,County,MN,MN,,27,73,73332
3156,2661,Charles City County,County,VA,VA,Richmond,51,36,167302
1258,2662,Nemaha County,County,NE,NE,,31,127,82046
894,2663,Brooks County,County,TX,TX,,48,47,65982
1043,2664,Goliad County,County,TX,TX,Victoria,48,175,205460
1486,2665,Weston County,County,WY,WY,,56,45,181132
845,2666,Bailey County,County,TX,TX,,48,17,82903
1441,2667,Tucker County,County,WV,WV,,54,93,108995
444,2668,Clark County,County,MO,MO,Fort Madison-Keokuk,29,45,131785
2454,2669,Nicholas County,County,KY,KY,,21,181,90540
198,2670,Kane County,County,UT,UT,,49,25,235181
2100,2671,Winkler County,County,TX,TX,,48,495,80497
2926,2672,Fall River County,County,SD,SD,,46,47,142561
74,2673,Ida County,County,IA,IA,,19,93,75045
463,2674,Crook County,County,WY,WY,,56,11,254958
2633,2675,Bon Homme County,County,SD,SD,,46,9,121587
738,2676,Surry County,County,VA,VA,,51,181,152752
2867,2677,Wabaunsee County,County,KS,KS,Topeka,20,197,146163
3242,2678,Lexington City,County,VA,VA,,51,678,219189
2927,2678,Galax City,County,VA,VA,,51,640,100790
2656,2680,Childress County,County,TX,TX,,48,75,64738
389,2682,Boise County,County,ID,ID,Boise City,16,15,271581
1335,2683,Powell County,County,MT,MT,,30,77,191166
2068,2684,Wallowa County,County,OR,OR,,41,63,294376
2931,2686,Grand Isle County,County,VT,VT,Burlington-South Burlington,50,13,236337
1587,2688,Caribou County,County,ID,ID,,16,29,191858
3241,2689,King and Queen County,County,VA,VA,,51,97,166268
2574,2690,Thurston County,County,NE,NE,,31,173,94267
2582,2693,Treutlen County,County,GA,GA,,13,283,64500
1417,2694,Talbot County,County,GA,GA,,13,263,104242
105,2695,Burt County,County,NE,NE,,31,21,109952
2910,2696,Cumberland County,County,KY,KY,,21,57,73942
1269,2697,Norman County,County,MN,MN,,27,107,88083
1583,2698,Cameron Parish,County,LA,LA,Lake Charles,22,23,153777
388,2699,Bland County,County,VA,VA,,51,21,114560
1756,2700,Hancock County,County,TN,TN,,47,67,78887
1023,2701,Fulton County,County,KY,KY,Union City,21,75,41949
944,2702,Clinch County,County,GA,GA,,13,65,74902
2819,2703,Ontonagon County,County,MI,MI,,26,131,66252
2474,2704,Pershing County,County,NV,NV,,32,27,135387
1035,2705,Gentry County,County,MO,MO,,29,75,90961
1686,2706,Edwards County,County,IL,IL,,17,47,36152
2565,2707,Sullivan County,County,MO,MO,,29,211,52789
2350,2708,Huerfano County,County,CO,CO,,8,55,148130
973,2709,Dallam County,County,TX,TX,,48,111,70879
2501,2710,Reynolds County,County,MO,MO,,29,179,115158
1572,2711,Calhoun County,County,GA,GA,,13,37,57714
2709,2712,Greenwood County,County,KS,KS,,20,73,63531
2126,2713,Antelope County,County,NE,NE,,31,3,102645
3007,2714,Rio Blanco County,County,CO,CO,,8,103,223186
863,2715,Benson County,County,ND,ND,,38,5,81471
3265,2716,Buena Vista City,County,VA,VA,,51,530,103272
242,2717,Luce County,County,MI,MI,,26,95,66444
1493,2719,Wilkin County,County,MN,MN,Wahpeton,27,167,120941
129,2720,Clay County,County,NE,NE,,31,35,102775
99,2721,Bent County,County,CO,CO,,8,11,70335
2692,2722,Ellsworth County,County,KS,KS,,20,53,86385
1834,2724,Kearney County,County,NE,NE,Kearney,31,99,171543
648,2725,Moody County,County,SD,SD,,46,101,175198
2750,2726,Jefferson County,County,OK,OK,,40,67,37801
1958,2727,Osceola County,County,IA,IA,,19,143,88938
2568,2731,Sullivan County,County,PA,PA,,42,113,148752
787,2733,Wayne County,County,IA,IA,,19,185,78726
1386,2734,Shelby County,County,MO,MO,,29,205,88413
650,2736,Moore County,County,TN,TN,Tullahoma-Manchester,47,127,194051
2427,2737,McKenzie County,County,ND,ND,,38,53,249051
1421,2738,Taylor County,County,IA,IA,,19,173,85265
507,2739,Essex County,County,VT,VT,Berlin,50,9,96943
1927,2739,Menifee County,County,KY,KY,Mount Sterling,21,165,59188
1103,2741,Howard County,County,NE,NE,Grand Island,31,93,186613
547,2743,Greer County,County,OK,OK,,40,55,50673
959,2744,Cotton County,County,OK,OK,Lawton,40,33,67536
918,2745,Carson County,County,TX,TX,Amarillo,48,65,104556
1974,2747,Pondera County,County,MT,MT,,30,73,152523
2523,2748,San Saba County,County,TX,TX,,48,411,112891
2036,2749,Stanton County,County,NE,NE,Norfolk,31,167,152596
260,2750,Ohio County,County,IN,IN,Cincinnati,18,115,168414
1206,2751,Miller County,County,GA,GA,,13,201,101855
1522,2752,Audubon County,County,IA,IA,,19,9,75195
2517,2753,Saguache County,County,CO,CO,,8,109,181199
1299,2754,Ottawa County,County,KS,KS,Salina,20,143,122910
744,2755,Teton County,County,MT,MT,,30,99,199124
963,2757,Crosby County,County,TX,TX,Lubbock,48,107,54816
2043,2758,Stewart County,County,GA,GA,,13,259,45745
1087,2759,Harper County,County,KS,KS,,20,77,58974
535,2760,Grant County,County,MN,MN,,27,51,130050
1340,2762,Putnam County,County,IL,IL,Ottawa-Peru,17,155,112620
166,2762,Gray County,County,KS,KS,,20,69,145570
481,2764,Dixon County,County,NE,NE,Sioux City,31,51,116602
728,2765,Stark County,County,IL,IL,Peoria,17,175,72847
2627,2766,Bear Lake County,County,ID,ID,,16,7,231661
3238,2767,Covington City,County,VA,VA,,51,580,57446
3161,2768,Emporia City,County,VA,VA,,51,595,63511
134,2769,Coal County,County,OK,OK,,40,29,77230
1240,2770,Morris County,County,KS,KS,,20,127,94144
194,2771,Iron County,County,WI,WI,,55,51,147994
244,2772,Lynn County,County,TX,TX,Lubbock,48,305,97447
1074,2773,Hamlin County,County,SD,SD,,46,57,169713
1766,2774,Haskell County,County,TX,TX,,48,207,60338
1871,2775,Lincoln County,County,MN,MN,,27,81,78121
2264,2776,Fillmore County,County,NE,NE,,31,59,97802
1470,2777,Warren County,County,GA,GA,,13,301,58820
1645,2778,Crowley County,County,CO,CO,,8,25,65509
2202,2779,Chouteau County,County,MT,MT,,30,15,153581
186,2780,Hyde County,County,NC,NC,,37,95,123628
1140,2782,Lander County,County,NV,NV,,32,15,185079
332,2784,Wirt County,County,WV,WV,Parkersburg-Vienna,54,105,61337
70,2786,Day County,County,SD,SD,,46,37,136197
2131,2787,Atchison County,County,MO,MO,,29,5,78163
1512,2790,Alfalfa County,County,OK,OK,,40,3,67499
859,2792,Beaver County,County,OK,OK,,40,7,109234
1184,2793,McCook County,County,SD,SD,Sioux Falls,46,87,131872
2893,2795,Broadwater County,County,MT,MT,,30,7,289529
2861,2800,Van Buren County,County,TN,TN,,47,175,126630
396,2801,Boone County,County,NE,NE,,31,11,139692
1864,2803,Lincoln County,County,CO,CO,,8,73,148685
1041,2805,Gilpin County,County,CO,CO,Denver-Aurora-Lakewood,8,47,383468
2398,2807,Mahnomen County,County,MN,MN,,27,87,113421
2090,2808,Wheeler County,County,TX,TX,,48,483,80008
291,2809,Polk County,County,NE,NE,,31,143,126052
1923,2810,McHenry County,County,ND,ND,Minot,38,49,118330
1570,2811,Calhoun County,County,AR,AR,Camden,5,13,63297
1878,2813,Lincoln County,County,NV,NV,,32,17,154079
751,2814,Toole County,County,MT,MT,,30,101,95102
2630,2818,Big Stone County,County,MN,MN,,27,11,88114
1428,2820,Tensas Parish,County,LA,LA,,22,107,136433
474,2821,Delta County,County,TX,TX,,48,119,85315
1825,2823,Johnson County,County,NE,NE,,31,97,116141
1866,2824,Lincoln County,County,ID,ID,Hailey,16,63,165697
458,2825,Craig County,County,VA,VA,Roanoke,51,45,129848
140,2827,Cook County,County,MN,MN,,27,31,278142
2764,2829,Kingsbury County,County,SD,SD,,46,77,94659
2513,2830,Ringgold County,County,IA,IA,,19,159,100814
2175,2831,Carlisle County,County,KY,KY,,21,39,77512
1574,2832,Calhoun County,County,IL,IL,St. Louis,17,13,106280
1584,2833,Cameron County,County,PA,PA,,42,23,61706
1973,2834,Pickett County,County,TN,TN,,47,137,127036
1939,2835,Morrill County,County,NE,NE,,31,123,101814
1369,2836,Schley County,County,GA,GA,Americus,13,249,112884
1342,2838,Putnam County,County,MO,MO,,29,171,79493
644,2840,Mills County,County,TX,TX,,48,333,275761
1772,2844,Hickman County,County,KY,KY,,21,105,72831
2321,2850,Hamilton County,County,NY,NY,,36,41,193578
3049,2851,Washington County,County,CO,CO,,8,121,127500
3096,2852,Hot Springs County,County,WY,WY,,56,17,163756
1181,2854,Martin County,County,TX,TX,Midland,48,317,220590
1935,2855,Mineral County,County,NV,NV,,32,21,85759
96,2857,Bath County,County,VA,VA,,51,17,141680
2711,2858,Guadalupe County,County,NM,NM,,35,19,135523
1136,2860,Kimble County,County,TX,TX,,48,267,89928
1841,2862,Kittson County,County,MN,MN,,27,69,69111
539,2865,Grant County,County,OK,OK,,40,53,73893
2459,2866,Nuckolls County,County,NE,NE,,31,129,59027
297,2867,Pope County,County,IL,IL,,17,151,152745
2476,2868,Phillips County,County,CO,CO,,8,95,147293
2555,2869,Stafford County,County,KS,KS,,20,185,64517
665,2870,Ouray County,County,CO,CO,,8,91,490678
2267,2872,Florence County,County,WI,WI,Iron Mountain,55,37,123123
2059,2873,Tyrrell County,County,NC,NC,Kill Devil Hills,37,177,84391
459,2874,Crane County,County,TX,TX,,48,103,142580
966,2875,Custer County,County,ID,ID,,16,37,196465
477,2876,Deuel County,County,SD,SD,,46,39,143642
1282,2879,Oneida County,County,ID,ID,,16,71,208875
965,2883,Custer County,County,CO,CO,,8,27,240960
2798,2885,Menominee County,County,WI,WI,Shawano,55,78,240035
1934,2886,Mineral County,County,MT,MT,,30,61,206564
497,2889,Ellis County,County,OK,OK,,40,45,71122
2497,2894,Red Lake County,County,MN,MN,,27,125,99666
2217,2896,Columbia County,County,WA,WA,Walla Walla,53,13,196154
1685,2897,Edmunds County,County,SD,SD,Aberdeen,46,45,102295
3275,2899,Lake of the Woods County,County,MN,MN,,27,77,128212
1000,2900,Echols County,County,GA,GA,Valdosta,13,101,91186
354,2901,Adams County,County,IA,IA,,19,3,103552
1402,2903,Storey County,County,NV,NV,Reno,32,29,350291
2868,2905,Wahkiakum County,County,WA,WA,,53,69,257907
1130,2906,Kearny County,County,KS,KS,Garden City,20,93,119018
355,2907,Adams County,County,ID,ID,,16,3,253745
1014,2908,Fisher County,County,TX,TX,,48,151,111903
3114,2910,Norton City,County,VA,VA,Big Stone Gap,51,720,82600
722,2912,Smith County,County,KS,KS,,20,183,54774
596,2914,Lewis County,County,ID,ID,,16,61,139583
698720,2916,Petersburg Borough,County,AK,AK,,2,195,275755
2082,2917,Webster County,County,NE,NE,,31,181,81483
94,2919,Baca County,County,CO,CO,,8,9,67698
1199,2920,Mercer County,County,MO,MO,,29,129,65552
995,2929,Donley County,County,TX,TX,,48,129,93362
3143,2931,Sweet Grass County,County,MT,MT,,30,97,297109
1137,2933,Kinney County,County,TX,TX,,48,271,83560
2580,2934,Traverse County,County,MN,MN,,27,155,52250
1005,2935,Emmons County,County,ND,ND,,38,29,65275
2225,2937,Costilla County,County,CO,CO,,8,23,115553
379,2940,Baker County,County,GA,GA,Albany,13,7,85432
3139,2945,Shackelford County,County,TX,TX,,48,417,115740
1353,2946,Reagan County,County,TX,TX,,48,383,125127
174,2948,Hall County,County,TX,TX,,48,191,44852
1075,2950,Hanson County,County,SD,SD,Mitchell,46,61,136028
2103,2952,Woodson County,County,KS,KS,,20,207,69163
300,2952,Real County,County,TX,TX,,48,385,176530
1391,2957,Sierra County,County,CA,CA,,6,91,247046
119,2960,Clay County,County,GA,GA,,13,61,81584
406,2963,Brown County,County,NE,NE,,31,17,97298
2306,2968,Glascock County,County,GA,GA,,13,125,109999
1730,2969,Granite County,County,MT,MT,,30,39,244242
2034,2979,Stanley County,County,SD,SD,Pierre,46,117,188632
1085,2981,Harmon County,County,OK,OK,,40,57,49228
2076,2988,Webster County,County,GA,GA,,13,307,86082
434,2989,Chase County,County,KS,KS,,20,17,103311
1311,2991,Pawnee County,County,NE,NE,,31,133,80125
2296,2992,Frontier County,County,NE,NE,,31,63,75567
1988,3003,Quitman County,County,GA,GA,Eufaula,13,239,68593
1073,3004,Haines Borough,County,AK,AK,,2,100,232427
2499,3008,Renville County,County,ND,ND,Minot,38,75,209724
2536,3017,Sedgwick County,County,CO,CO,,8,115,67603
3287,3018,Wrangell Borough,County,AK,AK,,2,275,239135
359,3021,Adams County,County,ND,ND,,38,1,71900
2344,3025,Highland County,County,VA,VA,,51,91,173568
2833,3026,Robertson County,County,KY,KY,,21,201,110118
2305,3027,Garfield County,County,WA,WA,,53,23,139286
305,3028,Rich County,County,UT,UT,,49,33,343184
2366,3036,Keweenaw County,County,MI,MI,Houghton,26,83,137249
3169,3039,Judith Basin County,County,MT,MT,,30,45,188394
1669,3042,Dolores County,County,CO,CO,,8,33,141806
1008,3052,Eureka County,County,NV,NV,Elko,32,11,176510
2621,3059,Armstrong County,County,TX,TX,Amarillo,48,11,121113
1925,3060,Meagher County,County,MT,MT,,30,59,239831
1723,3062,Gilliam County,County,OR,OR,,41,21,130071
2196,3064,Cheyenne County,County,CO,CO,,8,17,100132
2026,3066,Sherman County,County,OR,OR,,41,55,131860
3037,3071,Taliaferro County,County,GA,GA,,13,265,67504
2089,3083,Wheeler County,County,OR,OR,,41,69,190430
582,3086,Kiowa County,County,CO,CO,,8,61,82874
1793,3087,Jackson County,County,CO,CO,,8,57,210830
828,3098,Alpine County,County,CA,CA,,6,3,442772
425,3101,Camas County,County,ID,ID,Hailey,16,25,157501
1648,3102,Daggett County,County,UT,UT,,49,9,201642
2345,3112,Hinsdale County,County,CO,CO,,8,53,369449
1933,3122,Mineral County,County,CO,CO,,8,79,278179
2518,3124,San Juan County,County,CO,CO,,8,111,301168
